home_page,2023-08-10 11:14:29.461690
to_list,2023-08-10 11:14:33.314671
non_active_list,2023-08-10 11:14:33.532649
to_list,2023-08-10 11:14:58.367714
non_active_list,2023-08-10 11:14:58.586412
non_active_list,2023-08-10 11:19:53.248563
non_active_list,2023-08-10 13:58:37.451861
non_active_list,2023-08-10 13:58:54.511278
non_active_list,2023-08-10 13:59:17.437605
non_active_list,2023-08-10 14:00:14.978612
non_active_list,2023-08-10 14:01:21.734656
non_active_list,2023-08-10 14:02:03.019851
non_active_list,2023-08-10 14:02:42.068070
non_active_list,2023-08-10 14:06:30.709833
non_active_list,2023-08-10 14:12:15.458801
non_active_list,2023-08-10 14:13:22.302808
to_list,2023-08-10 14:13:56.048831
non_active_list,2023-08-10 14:13:56.249509
to_list,2023-08-10 14:14:03.470382
non_active_list,2023-08-10 14:14:03.648073
finish,2023-08-10 14:20:23.772441
