home_page,2023-08-10 14:20:28.794953
to_list,2023-08-10 14:20:33.406362
non_active_list,2023-08-10 14:20:33.641695
non_active_list,2023-08-10 14:21:47.470051
non_active_list,2023-08-10 14:22:11.066000
non_active_list,2023-08-10 14:22:49.821808
non_active_list,2023-08-10 14:23:18.538645
non_active_list,2023-08-10 14:23:30.512550
non_active_list,2023-08-10 14:23:37.808870
non_active_list,2023-08-10 14:23:53.385174
non_active_list,2023-08-10 14:24:08.006320
non_active_list,2023-08-10 14:24:15.964486
non_active_list,2023-08-10 14:24:25.444761
non_active_list,2023-08-10 14:24:33.900645
to_list,2023-08-10 14:25:06.964575
non_active_list,2023-08-10 14:25:07.182166
finish,2023-08-10 14:25:53.317215
